rownum,id,user,text
2796,1824562529,leilah,Had a great day - got to cook all kinds of stuff with Gail &amp; Adrianne and it went really well.
2797,2174573289,Kukla399,Playing the Sims  but my computers sloowww
2798,1960588809,salvadylan,"Ready to get this weekend started, but first, my girl's arrival!!  &quot;Red rover, red rover, send Ilse right over&quot; "
2799,1989979255,Nakitathedog,"going outside for a minute, then mommy says she has to go to work.    I don't want her to go!"
2800,1468324165,dianemulholland,@stealtheshow Awwww. That's so cute  you have a new friend.
2801,1995490677,KyNamDoan,@lotay Check the last page of &quot;100 Most Influential People in Twitter&quot;  http://is.gd/LLvR
2802,2206255233,danceswithfleas,I dont want to work today
2803,1881674247,programx,Looking at Final Builder for Continuous Integration. Cruise Control is just too time consuming and finnicky to set up. More cost  #fb
2804,1752087572,SimplyMe28,@dimples_03 He'll know Tupac lyrics too!
2805,2051718391,hndsmdvl01,@Jstyle420 vag. Looks like raw beef no one wants to eat
2806,2232751919,Mel_McD,did she get stood upp ????
2807,2067450819,LauraPls,"TIREDD, COLDD, listening to mcfly. Lovely combonation am i right? "
2808,2015162148,jude71,says AteneoDNU has three terms this year! More studying but at least summer comes faster. ;)  http://plurk.com/p/y3ywl
2809,2213402376,boagworld,Upgrade to 3.0. went fine but App Store running like a dog
2810,2298729796,Jackieee143jb,"http://twitpic.com/87jup - just cant stand goodbyes, soo tomorrow, when its time for you to go, i'm gonna say &quot;see you Later&quot;. "
2811,1760203782,chelsimari,My tummy and body r hurtin can't get comfy at all  thinkin its gonna be a LONG night
2812,2001983437,VivaLaJinni,Ah bonding with the VFC fans on Youtube.Some of them like my vids  A good day this be.
2813,2016924775,Darinac,@IvanGlea2 really?  i thought you said it was ok?? cmon i bet it was fine you just think it went bad
2814,1563447523,BSBPosterGirl,backstreetboys@ yay!! 16 years!! Happy backstreet aniversary    we will always be here 4 u! MEXICO KTBSPA!!!!
2815,1677777880,brypie,@frombecca apparently its heading north though so hopefully missing us
2816,2068773968,emisaurus,i guess im not hanging with ash? her phone is off.
2817,2061991760,egoins22,Hey @songzyuuup not fair drakes not there   (treysongz live &gt; http://ustre.am/2txz)
2818,2188483073,joeknockz,@TheDailySongGuy damn! see i knew I was bad luck...the first day im following you and you miss your daily song that day...  blame me
2819,2326247745,Laura_Sparkle,about Miley...and IÂ´m sure that you come besides...but mum wake me up
2820,1686327876,Zarozenia,waiting for early riser Lucy to go down for a nap so I can pack up. We head over to support Step-Mom who is having surgery tomm!
2821,1693055472,deebopalula,I need a sugar daddy/daddy warbucks    lol  JUST KIDDING
2822,1685000357,plumpqt,Ok I cave I wanna I phone like I really do
2823,2179130798,YOchessy,"Sitting in summer school, done after today. Gonna find the perfect bike when i get home. The stolen score is looking good "
2824,1998405144,kristibowers,@Glopup hannah is peeling right now from her very first.   She hadsuntan lotion with her and didn't use it.
2825,2218136104,iShatara,Heard @southwestboaz tweets!!! Can't sleep right now  and
2826,1770780516,Chad_Sway,"@chillininlondon it was alright...I presented well but they said my design was like whatever, it was good hearing the truth! Next time "
2827,2000851184,agvj,listing to my @taylorswift13 @JonasBrothers @ddlovato @honorsociety @mitchelmusso and @mileycyrus playlist before going to bed..g'night
2828,2002633760,Inarahh,I'm thinking that there is no reason I can't have the BMW I want.... I will obtain it
2829,1759931207,dangaaajoli,@elessar777 cannot be trusted around white clothes. just saying.
2830,2205344793,roxiijonas,"@JadeLittish thats k, i hope i cna see you there "
2831,2012569511,danamulder,"@surrexi *holds you* LOL Yeah, I know the feeling. I don't want it to go, what are we going to DO? I need the Pie Maker in my life. "
2832,1996766382,Sheng07,Thanks to soshified ill be able to watch episode 2 of horror movie factory with english subs...
2833,1956039609,kid_disco,@chiropractic - WIll do!
2834,1881490293,LetsGoPat,@Shontelle_Layne http://twitpic.com/5on66 - I like it!
2835,2233224289,LaurenSowa,@nutellaandpiano - my new bed is lovely. but it'd be lovelier it didn't mean you had to leave
2836,1970503999,mica_g,i must go to ruins again. i've been so bored
2837,1880915586,Jadey93,@BaybieeNatNat  it was worth it  and im watchin this mornin pretty borin man
2838,1972384114,Annie_Y,Heading to the train station
2839,2209919347,babyams,Got ready for work in ten mins. Looking busted  ehh
2840,2015067530,samelf,wish i was a QLD supporter right abt now  #origin #stateoforigin
2841,1980321010,dg4G,@Emsy will continue then   It certainly attack - Satan is crap with how he picks his targets
2842,2204856124,Sherylpz,I'm going for tuition now  Boring.
2843,2199574804,amandafigueroa,Finally feeling better but now I'm just feeling down in tha dumpss  maybe due to the fact I've been in my bed for over 48 hours?
2844,1986239204,nickwiegand,"@Vanderburgh I've said it before but, you do great work!  Unfortunately, I can only afford good enough work. "
2845,2174838658,pingpingss,"@edvarcl yup, memebers only "
2846,1695055628,mtranc3,@KimberlyCouzens I love these clutches! I'm lusting after one in bright yellow
2847,2068611714,ColleenRachael,Looking for Colleen but it wont let me  Shez amazing! And this is not her right now!
2848,1956675879,notanothersong,Is gonna shoot some stuff tonight
2849,1933005919,JessiDavis_,@blackrealestate i wont. im cool with how i am  thx sweetie
2850,1990841412,cobrafangirl,my friend wont stop laughing at me because i look so neon today. only day before school ends when we dont have to wear uniforms.
2851,1828076191,bchapman88,@ashleeleahxox You must not have been the only one there that loves those. Cupcakes are very good too though!!
2852,2246564867,PaulaAbdulRocks,@SaulaSmurf Omg i get terrible hang overs  i remember th morning after my formal i had 2 lyk drink loads of water n all i cause
2853,1970518688,AliceeXD,@Alleexx1995 lets go eat  it might help us think :L
2854,2288688210,MzLeXuS,@Blakey87 But I am working from home this week because I am still recovering from my car accident.
2855,1980514090,jessicaengen,heading to the mall of america with emily
2856,1970912250,paranoidalna,"@chocaddicted and how wouldn't like it? it's so akward, but lovely anyway  i wish i could go to the beach ï¿½ï¿½ fuck you exams! love &lt;3"
2857,1751142972,Alevesque,Ahhhh the calm after the storm.  All is quiet. Night everyone and Happy Mothers Day to those it applies to
2858,1754791457,bethotheclowno,still has a killer headache. I thought it would be gone by now.
2859,1880579294,khaled,@alethe so souq is like bat-ha here?
2860,1692015270,momma2gals,@JoanRivers___ OMG!!!  they didn't even win again!!
2861,2002136129,Chai_Bo,Bottle it Up. My new favourite song. (one of them)
2862,2193278523,ceciemanuele,Entusiastic about a new bussines!!!  Interested?
2863,1557485226,Helen_hsd,"The sun's out again, it's nice  Shame I'm stuck in doing artwork (N)"
2864,2051790365,fridayluv,@vactress Thanks for the #followfriday mention. You're the best! Have a great weekend!
2865,1974544670,victoriastiles,@KatAragon defintely good. Love my iPhone
2866,2296726155,lloydbudd,@ronaldheft changed it at least 3 times since then ... no info anywhere
2867,2065696902,evilprincess143,I love getting up early!  I get so much stuff done that I wouldn't be able to do otherwise. :]
2868,2061905112,dmatosx7,"@cakestealer, keykaa! i dont even know how to use this thing unless im stalking someone. how low "
2869,1991170358,TassSinclair,@neversleepz Oh ace.  Good first impression then?
2870,1770945125,shelrose88,@caraalynn haha i would but i have no place to put one
2871,1676870314,luvnewkids,"@RetroRewind Yep! Can't listen to all 4 hours cuz have 2 go 2 sleep, LOL, but will listen 4 a while!! "
2872,1563598059,Xiomy_,I don't want to go to work tomorrow
2873,1468952674,j4ngis,@RSessions Yup. &quot;and&quot; is many times a more interesting AND better word
2874,1552068993,Liz4180,@Steph_IFE you finally got me to join...I'm officially tweeting now  good luck gardening!
2875,1979081755,PinkElephant73,"@OfficialWylD Sweet dreams, hun! "
2876,1881497703,PhillyPrice,Shower then school
2877,2061803626,vanessaseah,Worship was great.  praise the Lord!
2878,1882077675,xlittlefinn,But I get to be Aunt Kerry so I guess it's okay.
2879,1794428747,redmovedin,@tricksta94 dont care besides had fun here @ home doin drama assignment - seriously chill and do sumthin positive and google phelp twins!
2880,2239867790,axygene,"@thehypercube one bad thing 'bout the cube event, it's the same day as our Qc St-Jean celebration... "
2881,1983741345,GoldyMom,@running5k2day Emmy just found *Calliou* on demand...thinking I may be in big trouble now!!!
2882,2232592837,andycrash,@Mnmissy S&lt;beep&gt;T.. that joke just got me 12 pastors followin' me.
2883,2247398826,Cirava2,@Jessgirl739 hey I'm sorry but I completly forgot to ask if you wanted me to get food on the way home.
2884,2254764119,AEcanSK8,Finally a full weekend of good weather nd I gotta close today and tomorrow and prolly Monday too
2885,2001748543,xTR_ASHx,Im so tired but cant fall asleep!  so retarted!
2886,2188207941,coerter,So happy that my Titi and Tio are here. They make me smile
2887,1677506281,DidzThePenguin,I fell out of bed this morning and have a bent beak as a result
2888,1696215889,SickzEight,"It's a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain't bad! "
2889,1960563813,Ell_Bel,@ian_watkins Oh my gosh ian i always miss you when your on
2890,2178932788,JUz_b,HEADn 2 PRACTiCE (REALLy NOt N THa MOOd) 1 MORe DAy TiLL THa KUZn KOMEz FRUm CALi
2891,1957026472,amyyfrantz,@lizzzzzzieeee haha i def dont have to fill one outtt. im an officer.
2892,2185263072,marijke1963,"@zil59 no worries, sis, we'll beat the bed bugs! "
2893,1979481070,hanloosschilder,@chargarrisson I'm slightly nervous but yes of course I'll let you know how it goes  good luck with the sacs
2894,1834272941,urbanvox,@Posh_Totty nuff said...  @glowstars
2895,2013852695,janetteamelie,@rachjohn stealing o'neal and elora danan are non-existent on my limewire
2896,1966571130,Meevil,@JoeTheHorton I do yea. I hate the limit
2897,2044604362,MelBee85,@james_gunn lmao Yeah it was a little confusing... hehe I was like. Not sure what the sentence mean.. but... I guess I'll take a look?
2898,1685741961,jima6636,ok tweeps going to bed
2899,2055994409,YvetteObeney,"@Medini Not eating anything @ the mo. Not sure wat i do want. On my own this evening, can never be bothered. "
2900,1972348863,miranderbean,"just in back from my sister's graduation  go kaleigh! and next we're going to the cheesecake factory for lunch, to celebrate  yummy!"
2901,1678174930,Kalan_blends,@Mrsdaughtry  nice voice ...... writes  too  http://tinyurl.com/chkqa2
2902,2071681739,StephCity,@_FrannyB_   wats up how you?? i miss you guys crazy huh?
2903,1988798281,XFearLessX,@Adrienne_Bailon haha i'm probably way to late for a shout out  lol i still think your awesome!
2904,1675792497,1MileyRayCyrus1,NickxMiley=lovveeee!  *Sigh* Well. We'll see....
2905,2063305493,shellrawlins,@alangoodenough morning what have you planned for today?
2906,2237150585,trunksofjunk,"tbh, i think that my boy pageface, and anneke and stephan should all really be hurry up and coming back to the worlds end  i miss SA!"
2907,2001489548,lolo_rox_baby,"ive had the same c.d player since xmas 2001  and its no big sound system , just a normal taperadio and c.d player  8 years is LOOOONG!"
2908,2205783893,Kayteeee4,"Understanding children final, then back to bed till 1,then driving school "
2909,2070564041,nickborimonoff,"watching challenge on food network, going to make myself a wrap for dinner. going to jupiter tomorrow for a couple of days. "
2910,2259302854,nikenprasasti,4th day nightmare dreams
2911,2179927799,Liberalviewer1,@blueholly I'm sure it won't be that bad? Come on! Tough it out!
2912,2181847493,ShilohOfficial,busy dayyyyyy...just leavin sony pictures and off to disney Luv LA  Thankies for the msgs every1
2913,1962720145,whitners_2010,@LilMissNative Awww i love u too but ltes not PaRtY to HaRd.. lol
2914,2261076910,jduboak,@thisgirlangie  sorry to hear that. Poor fishes.
2915,2000764474,TheGrulkster,@TheGrulkster Well I hope he got it. Didn't you run Sunday? (via @joycecherrier): Yup--went cycling too
2916,1834072151,Anya820,My laptop's working reeaallllyy fine again.
2917,1753886218,MarisaRibeiro,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!
2918,2191287572,mercurii,is beamin' over the fact that he got his glassfish server working today but sad he doesn't have time to mess with it
2919,1978269356,sophiasue,@DavidArchie hi! so sad that you did not win american idol
2920,2013331667,aubreeehayward,i am so dumb. and yet so happy
2921,1974676148,lotsasparkle,@MrJackO gosh I hope not!
2922,2244425079,rekastargurl,#iconfess I've cheated on a few of my EXs!! Srry
2923,2237532986,lizzylu1989,"Not going to Boston for the weekend now...   it is supposed to rain all weekend, so that won't be cool  "
2924,1832579804,pf_annie,@lightsnoise toronto!
2925,2285870938,LostMarilyn,@crucify_brett Because I do.
2926,1966820308,georgia_rachel,FOLLOW ME
2927,2062924297,embeast,Mmm bday cake  http://mtile.us/embeast
2928,1985218484,AtlzFinez,I hate it when dudes call my phone and want chill but procrastinate asking. Go ahead and ask so in can say no.. LOL LOL LOL
2929,1794223490,nadiaparry,@thatDJmoey It was all good until you said peta bread! BLA!!!
2930,1997658297,latinabeatz,@Somaya_Reece very sweet  I just DM'd you
2931,1993794626,lastghoul,@sasugaa: I don't believe in Elvis
2932,2302327647,shartlesville,@lindeeg How's it going?  Did you get the database restored?  What a pain.    I hope it isn't difficult for you to fix.
2933,2050568380,PokercastAdam,near end of level 2 have 3675 started with 7500. Tough table and missing everything
2934,2058347956,aat2326,loved The Hangover. Go watch it
2935,1883368481,kirstgsm,wooo! the weekend starts now! going to the pub tonight
2936,2014802349,edsouza5,@Lassam hehehe   Who's Wojniak?
2937,2013668557,janeserz,"June 3rd, NATIONAL RUNNING DAY!!! Woohoo gonna enjoy some sweet running in a festive outfit  Can't wait!"
2938,2211281109,maribelisgreat,I am currently at my mother's house becuase my car broke down and don't have a ride home  I also have no clue what the hell TWITTER is.
2939,2202712329,wontstop,okay bed time. work at 9 tomorrow.
2940,1676617532,BlinkMe64,"Writing some new songs, and first band practice Wednesday. I'm excited "
2941,2047297834,Tessa777,"@petewentz happy bday!!! Have a blessed year full of love, happiness and laughter!!! "
2942,1971649651,lovejonas_x,@emzyjonas my fave is Nick
2943,1882339121,NATthinks,"GooDmoRninG   it's friiddayy!! working, working out then enjoying the lovely evening! Excited for the WEEKEND! &lt;3"
2944,1967317645,Ldyn78,Utah's nice...but I'm starting to miss the South.
2945,2055775569,jenniekebaby,Went to the farmers market ... Chillin at village inn  bout to get some biscuits and gravy Yumm
2946,2014775370,cathylando,good luck bwt yg mau exam siang ini wktu bld.
2947,2056730130,Cat103096,I'm missing my bffs Abby &amp; Andrea M.!!!!!!!!
2948,1991203984,bluetooth13,"@adrence hi adrence!well i'm doing good..excited for the 1st day of class this semester, 1 more week and vacation is over "
2949,2016071727,LonnekeWilliams,"http://twitpic.com/6j19x - Bummer, Scooter has a flat tire "
2950,1977124389,devilsoulblack,@srealpe sip
2951,1771160850,sharmainerae,"david has arrived, and i feel so useless "
2952,2050032581,Kaycullen98,My dog is sick  he has to go to the vet. tomorrow. Im really worried about him
2953,1883400166,raymcrobbie,"@niffster yo, i tried to send you a direct message last night, did it work? i dont think the function is working for me "
2954,1999799492,milenadekic,not impressed with the studio lights I bought over the weekend. They don't work
2955,2009051507,jeffrudell,"@andevers You are preaching to the converted here. If I find one, I'll let you know (and I've not given up hope yet, OF finding one!) "
2956,1967515661,UhOhitschristy,I cant believe tonight is the last episode of the tonight show. I'm going to miss Headlines
2957,2054764755,gabehhhh,Finally packed
2958,2059631670,MichaelKaiser,I'm so thankful that R. Scoble invented &quot;real time web&quot;! I'm joshin'  Unless he actually did. re: http://ff.im/3Fw5T
2959,1978209658,SimplyJulia,@ponet Thank you LOL  I needed a compliment tonight
2960,1991697933,msgnet,@awmoore if i was smart i could have at least made a few bucks out of it
2961,1467882119,jannacathrin,Loves the German bakeries in Sydney. Together with my imported honey it feels like home
2962,1974968465,REFEREEGINA,Getting ready to get ready for Rock and Noelles Birthday Bash at Lake Lewisville!  Holla!!!  My pic is still not working...boooooo
2963,2015174020,ChelsDuff,"I am actually going to miss a few people, like Morrison "
2964,2265711773,1110me,i have a horrible ear ache
2965,1835271298,AndyPanerai,"@aplusk nice, i'll hope he will do a live chat "
2966,1883663925,PixelApnea,is preparing his first vlog post
2967,2052291094,beingmyself,feeling queasy ugh...  where's my sleepiness when I need it?
2968,2004477775,vmanchester,"Thank you, Amanda!  Now I can rest easy tonight."
2969,1985151689,raineexo,I though I was getting better but I'm not. I'm getting worse. Oh my  So sick&lt;/3
2970,1691779917,Qristie, just walked by Kami's tank and was all &quot;! I should take him out for a bit.... oh wait. right. &quot;
2971,2178932626,JAMIHARLESS,Is pumping iron at the gym
2972,2066229010,zopatista,@clearwind It's been there for 5 years now  http://bit.ly/YAXcz
2973,1989444407,msdaja09,im mad lauren left the hills..lol who invites a spring fling to a wedding.. tell me why was bartender stacy at speidie's wedding.
2974,2253713289,KrissyDube,crushed
2975,1933007971,brittanyhuynh,won't be able to watch the game with everyone else tomorrow because I have class  But it's okay because I will be watching it in class!
2976,1753561306,haloskulls,my cat shows disinterest when i tell him my vagina's bleeding  goodnight.
2977,1795411375,elliottp,@PCC I was hoping to meet you last night. Let's make it a point to connect next time.
2978,2010524623,legallyblonde,"@bend_dontbreak It makes me happy   *sigh* Still have a set of practice ?s, an answer to outline, &amp; an outline to read for tomorrow.  Meh."
2979,2067880361,paulmonkey,Oooh Rocky and Ben are back   #apprentice
2980,2218481786,MalikSincere,@Its_roXXX gud but ii still miss New Orleans
2981,2044075986,kissmybleep,http://twitpic.com/6ocer - I am not guilty of this.
2982,2235680696,jmusleh,Was interrupted by two issues... no more mails arrive at the server and a report from Sofia was not possible
2983,2255719374,QUEENSMILEY2010,damn... its hot
2984,2057063529,LiveLaughDream8,"Uploading video after video 2 youtube @ the moment, might post some on here 4 u 2 check out if u want, like I did with the other 1! "
2985,2214118589,Ginnykayeo,"Have to be up ridiculously early tomorrow morning, but annoyingly too nervous about it to get to sleep. "
2986,2063178053,JustJayde,@Leenygma hah yea - there are a few net ppl that I can not get far enough away from. But the good ones make it worth while
2987,1469810128,3keyscoach,Having some issues w/ computer &amp; iPod. Little bit of Murphy's Law.
2988,1960260938,KMuncie,Seems like everyone I know is asking for computer help...   kill me now
2989,1881504519,DaneLangomez,I'm finally home. I bought the blouse I wanted!
2990,1680730715,JackGibson,Just feeling emo. Sometimes I wish I had my own friends here
2991,1975646283,roseCHARLOTTE,@JLSOfficial no it didnt  X
2992,1999040016,vinnyvero,@MikeyPod It's totally worth going un-vegan for.
2993,2062086462,lindtdale,I'm having a Palm Pre envy.....
2994,2188852470,DivaWonderGirl,@poserhunter thanks
2995,2258641448,xKrisJCx,Damn factor 50 sun cream doesn't work for 5 days at Download. Starting to peel so bad
2996,2191120572,santoscreative,One of the small joys of owning a Holga is unloading a finished roll and loading in a new one.
2997,1994719649,catman1975,http://twitpic.com/6f1yp - Thinking about sending the kids back on one
2998,2061813582,Joana04,Sad no hear...or yes? haha is just than i feel un little bad but well whatever no is awesome my life but I like mm...I don't knowÂ¡! crazy
2999,2052271572,Rachiiee_xo,@Jessicaveronica Im from Brisbaqneeee &lt;3 you home town and went to wavell
3000,2190115412,Fabio_Lutz,@Demilover96  i was in wallerfangen xD what about u ?
3001,2071685051,lalalytysha,"watching Halloween peacefully now. rob zombie is super talented...love, love, love his movies (his music is okay too) "
3002,2188596112,blacksmoke16,I feel like crap  . . Ugh class tomorrow
3003,2067938561,casuAli_T,back from E3. what an amazing week it was
3004,1967639462,TheRaeRae,"@ItalianMeetup It's more trying to learn. Italian and American Sign Lang are part of my heritage, the others just sort of call to me. "
3005,2064671823,zros10,is home dead tired  http://plurk.com/p/z3jxw
3006,2068372412,Shawnsewcrazy,Spent some family time at the mall... bought myself nothing again  I have to shop online these days. My kids are too much for RL shopping
3007,1794227619,Invader_Gaz,Going to sleep I guess
3008,2051716699,MagnetMazza,read hints on 206cc forum last night on how to fix my roof issue Woke up excited to try out but its raining really hard
3009,1989041900,_Slamma_,"@theroser I am SO proud of you guys  you've definately come a long way ! btw people wanna know, when will u bring back Frozone?"
3010,2263282280,KristiBice,i just realized i told @dominicscott i loved him earlier and he never replied omg
3011,2016536922,Spycnsweet,@icywings11 i'm w/ you ...well except the 2 yr old part
3012,2051545895,TGoudima,goin to paaaartay...and work in the am  boooooo
3013,2263457695,david_bunzli,Did an easy river loop. Legs sore. Came off in the wet so grazes on right side
3014,2227139540,LatinaNichelle4,@russhelle geez r u serious?? lemme get my ass back in line and wait my turn
3015,1559873939,bumgirl,&quot;I wanna wake up where you are&quot; I love the Goo Goo Dolls  ? http://blip.fm/~4lfcc
3016,1792747503,egdidwob,I love the way we have all lost enthusiasm for school. Last day tomorrow   Xx
3017,1978286204,jezzaj,thinks this is the worst game she has ever been at.
3018,1994648505,Sindy25,enjoing my last free evening ... tomorrow work will start
3019,1982460764,angelnthedark87,was worth the wait! definitely! and that is not just the strawberry daiquiries talking... god i'm so hungover
3020,1973555129,natalyandhearts,"I want to go to an amazing thrift store. Where's one? Hmm, savers! "
3021,1984311083,smilexchristina,"Watching Laguna Beach, season 1 "
3022,2176336882,celesssste,"@devinewilliam haha. melbourne was fun, i'm so annoyed to be home, just makes me realise how shit adelaide really is "
3023,2188248135,Sarasnee,@Effigie It took me a few refreshings but I just waited and sat patiently and there she was!!!
3024,1678605815,DontLetGo14,"@eenabalangauan Maybe you scared him off? haha.  and, easier lagi ang tweetdeck. )"
3025,2067930384,9pola,"@SuperJitan oh i bet im even dorkier lol, yeah i only have three followers though  wish i was a cool YouTuber. Dnt know how its done!"
3026,2052955764,pauliniunia,@daliuhh ooo. i'm wondering why... i'll check it. i updated the site
3027,1883156725,colinnewlyn,@warrencass Off to the Norfolk Broads for a bit of R&amp;R (and a bit of DIY too  ). Have a good one Warren and enjoy the weather
3028,2186412722,tee_gee,@tattytiara @quirke @essebee1 @mindlesspursuit  coffee porn is good to the last drop.
3029,1882734927,the_jamie,@rjamestaylor @minter you know I HAVE TO see this shirt now!!!
3030,2064547477,jojo_21,Is Hoping that little Harry is ok
3031,2251462259,CharLouiise,"Caroin Has goneee,, whyyy didnt halfwit gooo  x"
3032,1823819700,eternalcanadian,Just added up how much I spent today. Considering I didn't get funding for this fall I better start cutting back on stuff!
3033,2070558768,m_neko,I should have punched the people distributing BNP fliers near the uni.  That would have made me feel better.
3034,1823309061,mannyfresh88,wants a nice dinner. im starving!!
3035,1932330455,Rodel30,Just got back from Star Trek. Its sweet! And now I'm eatin some off brand oreos!  And Hanna is gonna get the... http://tinyurl.com/pj8g7p
3036,2185887459,bubuu,"desculpe meu descaso, twitter! "
3037,2186856529,NicoleeCampbell,Cute movie. But I prob should b studing
3038,2188728646,WnchstrsGirl,@ZeppelinDW I said I was kidding! My leg just really hurts.
3039,1963274001,heyycassy,@Sampalm  i can't vote for  her i'm #frustraded  :@
3040,2003427920,yoyogoesyo,Ahhhhh I should stop talking to myself (in my head)  I'm a very bored girl.
3041,1879986613,PITCHERPARK,@Angel42579  whad ya say.....brrrrrring.....brrrrring....brrrrrring...LOL my poor whittle hormonal mind!  Im hangin with the best tho!
3042,2014835722,bwunsch,"NNC tries to strength nordic collaboration, such as this conference  #nacs2009"
3043,1971227637,lil_miss_clouds,Jordans leaving party tonight. Going to be great. but I think their may be some tears from people.
3044,2046752395,Julianna237,"@LilyLoch My favorite donut is a chocolate old fashioned...graze or not. And after that, a regular old fashioned. "
3045,2201391506,Jeremy_Feist,"@sisteredith But yes, I'd love to move down to California or something, but (A) expensive, and (B) Impossible "
3046,2055572504,emosloppy,Photo: jokc: This is cut  http://tumblr.com/xi41yuzdb
3047,1957169739,ttaasshhaa,http://twitpic.com/66416 - Aww thank you
3048,1973879574,madclassy,On our way to Houston. MAD CLASSY at GRITSY tonight!
3049,1881841266,lisamgroberts,@JoelMadden i can't believe people write such horrible rumours especially when something like an unborn child is concerned. nicole rules!
3050,1970891997,SophiiMcCarthy,i cant believe im actually sitting in in this weather! i want funn
3051,2052438802,LeashWeCanDo,"@wearethecure I dont like 2 think of this but if the time came, Id rather do it at home  sigh. Y do they age so fast. So much love mayb?"
3052,1564218260,STYLEMOM,@catwalkcreative the park is lovely! went 2 park w/lil one yesterday then it got blustery-waking up 2 cold/rainy weather in eastern U.S.
3053,2175725372,bekahpretzel,ok i had another laughing fit  but this time my sister was involved
3054,1967639793,RyderRevolution,dragging Nina and Stina to the Americana so we can go shopping!!! wahoo!!
3055,2260167034,nanceinsnow,@halophoenix Mainly 'cause I haven't been havig much fun with it lately.
3056,2053307344,original_one,@Donnette Got it Sex_iled   your exiled but your still damnes sexy hahahah
3057,1696178358,brandondunn,Leaving San Juan to head back to NC.  What a great #shoptoearn weekend!
3058,1973756966,cathynose,Home alone and hungry
3059,1999453405,wowie,"@marialavis ok so staples when you want a little bling, and velcro for convenience.  A winning combination "
3060,1685998501,echoe69,Going to check out a little second hand market and shop a bit in town as shops are open today
3061,1823969408,theycallmeTAP,home from GREEN HYPE...had to make a pit stop for some chicken in da bag...only my bahamian peeps know about that
3062,1832598443,methoid,TweetMic sounds like a cool idea.. I'm going to try it on the iPod Touch.. http://tweetmic.com/  waiting for whats next
3063,1834733779,KellyPepper,I have a terrible sore throat and cold!
3064,2058391335,TheeWildestCard,@theelegendary8 Who's having a party without Thee??
3065,1964481301,shelberrz,Haha 2!!!! But the question is how did they get in there?????
3066,2067836759,kyelani,@thecraigmorris craigypoos!! I have returned   Lara Croft is on TV ! x
3067,1559772519,MandinaM,Ugh! Got that horrible sunday evening back to work feeling  made even worse by the fact i have had a week off! Boo!
3068,2201302297,writertina,I miss @jackley7 especially because she's enjoying tequila without being at lizzie's
3069,1796171471,LegendaryWriter,"@TLWH  they are not back!    if u arent following someone and they send u a reply, u cant see it! sadness"
3070,2324711796,swherdman,its annoyed he left his PKI book at work
3071,2050454512,albellas,My schoolmates all sing happy birthday now...I'm so excited  I think I'm gonna like today
3072,1968879984,ladydi245,"@kirstiealley  Hello &amp; glad u r happy girl! lol...  I'm   as my brother, age 59 had a stroke at work wed.nite &amp;not well today.Please pray"
3073,2054900445,pennnnn,So excited about Sims 3! But I have to wait to buy it next week when I'm less broke...
3074,2015733431,bananza,@MRCollins58 Aweman bummer  What happened?!
3075,1979891929,Roisinluvshorse,ok but talk more often
3076,2062883450,angebaker,"...titallation, and mayhem. Aren't long weekends great  ?"
3077,2066608334,cooteboi,Wiv nic  love u xxx
3078,1972687128,bbqgirlofanoop,@vatz92 hey vatz. nothing. i just wanna say hi.
3079,2071889428,andieknudsen,Meeting @superawesomekt and @abthomas new baby nephew Tommy! What an adorable little super guy
3080,2002186149,Mawiyel319,( person who keeps on switching usernames so she can follow me is so getting on my nerves &gt; I don't even know her
3081,2193472361,wantit,"@thatlass near Doncaster, but no one likes to admit that after local child abuse expose and local elections "
3082,1998563532,DJrabidmonk,@absoluteHKM I need both weapons and training.  But I also need lots of money
3083,2001385887,citir,"@hellomaybe coming today, good luck with the exam and sorry about the pens, i didnt know you didnt ask me gumu couldnt find those "
3084,1990349093,MAVinBKK,really pleased the gbp/baht exchange rate is still improving
3085,2058819168,stu_art_ist,@littlefishey I am having Vermouth Bianco and not cleaning.... but am yet envious
3086,1991550653,kellieparker,"@alexissantos well, she was cooler in 1985. "
3087,1690974548,xheathaa,Mark and i and some other people are going to midway tonight
3088,2179962405,Derek_M47,"Ready for USA/Italy. Hockey season is over  Time for soccer! Oh, and go to http://tinyurl.com/kuf42b and follow @U_SA2010 kthnxbye."
3089,2191357844,Kudoskookies,"Wow! Only 2 followers away from1,400. Common, we can do it  Thanks to everyone who's just come aboard to follow. Sweet!"
3090,1834535778,ihartsnape,Glad I remembered my Intuos2 tablet has a serial connection instead of a USB before digging it out of storage. My laptop doesn't.
3091,2217639365,mattypooh09,sitting at home wishing my baby was next to me
3092,2052406082,mazeri,@IrenieFiasco ireeeeeeeeenie! hope all's well with you
3093,1968069627,danielsurf,Watching Jay Leno's final Tonight Show
3094,2055776931,jpingen,"@kirstiealley Can you put a pic of your hottie trainer on twitter, please? "
3095,2188803048,RachelBlondie,everything is going to be on a new level tomorrow!!! goodnight!!
3096,1981722458,smuttysteff,"@TiaSparkles A busy day, methinks. A bike ride looms soon, a visit with friends for which I'm bringin' gazpacho, etc. You? "
3097,1564489397,KarlOnSea,"@t1mmyb I've got pictures of data, but have lost the numbers to go with it  DM me your email address &amp; I'll send what I have (3.5MB)"
